Code Résidence ACM;DPE;GES
"1061,114097,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.01,1";;
"1061,114076,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,C,20161130,A,20161130,18.01,1";;
"1061,113977,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.02,1";;
"1061,114075,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.02,1";;
"1061,114096,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.02,1";;
"1061,113955,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,C,20161130,A,20161130,18.02,1";;
"1061,114016,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,C,20161130,A,20161130,18.02,1";;
"1061,114037,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,C,20161130,A,20161130,18.02,1";;
"1061,113958,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.03,1";;
"1061,113979,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.03,1";;
"1061,113980,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.03,1";;
"1061,114063,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.03,1";;
"1061,113957,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,C,20161130,A,20161130,18.03,1";;
"1061,113998,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,C,20161130,A,20161130,18.03,1";;
"1061,113931,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.04,1";;
"1061,113932,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.04,1";;
"1061,113933,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.04,1";;
"1061,113934,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.04,1";;
"1061,113975,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.04,1";;
"1061,113976,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.04,1";;
"1061,114001,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.04,1";;
"1061,114038,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.04,1";;
"1061,113953,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,C,20161130,A,20161130,18.04,1";;
"1061,113954,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,C,20161130,A,20161130,18.04,1";;
"1061,114017,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,C,20161130,A,20161130,18.04,1";;
"1061,113928,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.05,1";;
"1061,113929,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.05,1";;
"1061,113930,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.05,1";;
"1061,113969,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.05,1";;
"1061,113970,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.05,1";;
"1061,113971,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.05,1";;
"1061,113972,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.05,1";;
"1061,113973,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.05,1";;
"1061,113974,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.05,1";;
"1061,113988,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.05,1";;
"1061,113999,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.05,1";;
"1061,114000,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.05,1";;
"1061,114004,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.05,1";;
"1061,114009,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.05,1";;
"1061,114013,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.05,1";;
"1061,114014,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.05,1";;
"1061,114015,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.05,1";;
"1061,114020,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.05,1";;
"1061,114023,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.05,1";;
"1061,114030,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.05,1";;
"1061,114034,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.05,1";;
"1061,114035,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.05,1";;
"1061,114041,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.05,1";;
"1061,114044,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.05,1";;
"1061,114058,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.05,1";;
"1061,114059,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.05,1";;
"1061,114060,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.05,1";;
"1061,114067,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.05,1";;
"1061,114071,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.05,1";;
"1061,114072,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.05,1";;
"1061,114073,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.05,1";;
"1061,114077,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.05,1";;
"1061,114083,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.05,1";;
"1061,114088,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.05,1";;
"1061,114092,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.05,1";;
"1061,114093,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.05,1";;
"1061,114094,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.05,1";;
"1061,114098,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.05,1";;
"1061,114104,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.05,1";;
"1061,113927,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,C,20161130,A,20161130,18.05,1";;
"1061,113947,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,C,20161130,A,20161130,18.05,1";;
"1061,113948,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,C,20161130,A,20161130,18.05,1";;
"1061,113949,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,C,20161130,A,20161130,18.05,1";;
"1061,113950,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,C,20161130,A,20161130,18.05,1";;
"1061,113951,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,C,20161130,A,20161130,18.05,1";;
"1061,113952,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,C,20161130,A,20161130,18.05,1";;
"1061,113966,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,C,20161130,A,20161130,18.05,1";;
"1061,114036,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,C,20161130,A,20161130,18.05,1";;
"1061,114056,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,C,20161130,A,20161130,18.05,1";;
"1061,114057,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,C,20161130,A,20161130,18.05,1";;
"1061,114065,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,C,20161130,A,20161130,18.05,1";;
"1061,113939,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.06,1";;
"1061,113940,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.06,1";;
"1061,113941,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.06,1";;
"1061,113942,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.06,1";;
"1061,113943,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.06,1";;
"1061,113944,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.06,1";;
"1061,113959,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.06,1";;
"1061,113960,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.06,1";;
"1061,113962,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.06,1";;
"1061,113963,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.06,1";;
"1061,113965,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.06,1";;
"1061,113981,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.06,1";;
"1061,113982,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.06,1";;
"1061,113984,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.06,1";;
"1061,113985,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.06,1";;
"1061,113987,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.06,1";;
"1061,113994,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.06,1";;
"1061,113995,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.06,1";;
"1061,113996,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.06,1";;
"1061,114018,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.06,1";;
"1061,114019,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.06,1";;
"1061,114022,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.06,1";;
"1061,114024,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.06,1";;
"1061,114039,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.06,1";;
"1061,114040,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.06,1";;
"1061,114043,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.06,1";;
"1061,114045,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.06,1";;
"1061,114051,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.06,1";;
"1061,114052,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.06,1";;
"1061,114053,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.06,1";;
"1061,114055,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.06,1";;
"1061,114070,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.06,1";;
"1061,114078,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.06,1";;
"1061,114079,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.06,1";;
"1061,114080,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.06,1";;
"1061,114085,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.06,1";;
"1061,114091,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.06,1";;
"1061,114099,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.06,1";;
"1061,114100,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.06,1";;
"1061,114101,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.06,1";;
"1061,114106,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.06,1";;
"1061,113936,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,C,20161130,A,20161130,18.06,1";;
"1061,113991,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,C,20161130,A,20161130,18.06,1";;
"1061,113997,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,C,20161130,A,20161130,18.06,1";;
"1061,113937,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.07,1";;
"1061,113961,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.07,1";;
"1061,113964,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.07,1";;
"1061,113983,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.07,1";;
"1061,113986,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.07,1";;
"1061,114012,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.07,1";;
"1061,114033,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.07,1";;
"1061,114050,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.07,1";;
"1061,113938,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,C,20161130,A,20161130,18.07,1";;
"1061,114048,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,C,20161130,A,20161130,18.57,1";;
"1061,114002,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.58,1";;
"1061,114062,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.58,1";;
"1061,114003,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.59,1";;
"1061,113993,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.6,1";;
"1061,113992,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.61,1";;
"1061,113945,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,C,20161130,A,20161130,18.61,1";;
"1061,114049,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,C,20161130,A,20161130,18.62,1";;
"1061,114061,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.63,1";;
"1061,114010,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.69,1";;
"1061,114031,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.69,1";;
"1061,113968,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.7,1";;
"1061,114011,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.7,1";;
"1061,114021,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.7,1";;
"1061,114032,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.7,1";;
"1061,114042,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.7,1";;
"1061,114068,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.7,1";;
"1061,114081,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.7,1";;
"1061,114082,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.7,1";;
"1061,114089,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.7,1";;
"1061,114102,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.7,1";;
"1061,114103,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.7,1";;
"1061,113946,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,C,20161130,A,20161130,18.7,1";;
"1061,113989,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.71,1";;
"1061,114069,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.71,1";;
"1061,114090,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,B,20161130,A,20161130,18.71,1";;
"1061,113967,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,C,20161130,A,20161130,18.71,1";;
"1061,113935,Studio,"""",Prêt Locatif Social,SOC,Logement Etudiant,,Non,C,20161130,A,20161130,33.5,1";;
1062;A;A
1062;A;A
1062;A;A
1062;A;A
1062;A;A
1062;A;A
1062;A;A
1062;A;A
1062;A;A
1062;A;A
1062;A;A
1063;B;B
1063;B;B
1063;B;B
1063;B;B
1063;B;B
1063;B;B
1063;B;B
1063;A;B
1063;B;B
1063;B;B
1063;B;B
1063;A;B
1063;A;B
1063;A;B
1063;A;B
1063;B;B
1063;B;B
1063;B;B
1063;B;B
1064;A;B
1064;A;B
1064;A;B
1064;A;B
1064;A;B
1064;A;B
1064;B;B
1064;A;B
1064;B;B
1064;B;B
1064;A;B
1064;B;B
1064;A;B
1064;A;B
1064;A;B
1064;A;B
1064;A;B
1064;A;B
1064;A;B
1064;A;B
1064;B;B
1064;A;B
1064;B;B
1064;B;B
1064;A;B
1064;A;B
1064;B;B
1064;B;B
1065;B;B
1065;A;B
1065;A;B
1065;A;B
1065;A;B
1065;A;B
1065;A;B
1065;A;B
1065;A;B
1065;A;B
1065;A;B
1065;A;B
1065;B;B
1065;A;B
1065;A;B
1065;A;B
1065;A;B
1065;A;B
1065;A;B
1065;A;B
1065;B;B
1065;B;B
1065;B;B
1065;B;B
1065;A;B
1065;A;B
1065;A;B
1065;A;B
1065;A;B
1065;A;B
1065;A;B
1065;A;B
1065;A;B
1065;A;B
1065;B;B
1065;B;B
1065;A;B
1065;A;B
1065;A;B
1065;A;B
1065;A;B
1065;A;B
1065;B;B
1066;F;G
1066;F;G
1066;F;G
1066;F;G
1066;F;G
1066;F;G
1066;F;G
1066;F;G
1066;F;G
1066;F;G
1066;F;G
1066;F;G
1066;F;G
1066;F;G
1066;F;G
1066;F;G
1066;F;G
1066;F;G
1067;A;A
1067;B;B
1067;B;B
1067;B;B
1067;B;B
1067;B;B
1067;B;B
1067;B;A
1067;B;A
1067;B;B
1067;B;B
1067;B;B
1067;B;B
1067;B;B
1067;B;B
1067;B;A
1067;B;B
1067;B;B
1067;B;B
1067;B;B
1067;B;B
1067;B;B
1067;B;A
1068;A;B
1068;A;B
1068;A;B
1068;A;B
1068;C;C
1068;A;B
1068;A;B
1068;A;B
1068;A;B
1068;A;B
1070;C;C
1070;C;C
1070;C;C
1070;C;C
1070;C;C
1070;C;C
1070;C;C
1070;C;C
1070;C;C
1070;C;C
1070;C;C
1070;C;C
1070;C;C
1070;C;C
1070;C;C
1070;C;C
1070;C;C
1070;C;C
1070;C;C
1070;C;C
1070;C;C
1070;C;C
1070;C;C
1070;C;C
1070;C;C
1070;C;C
1070;C;C
1070;C;C
1070;C;C
1070;C;C
1070;C;C
1070;C;C
1070;C;C
1070;C;C
1070;C;C
1070;C;C
1071;A;B
1071;A;B
1071;A;B
1071;A;B
1071;A;B
1071;A;B
1071;A;B
1071;A;B
1071;A;B
1071;A;B
1071;A;B
1071;A;B
1071;A;B
1071;A;B
1071;A;B
1071;A;B
1071;A;B
1071;A;B
1071;A;B
1071;A;B
1071;A;B
1071;A;B
1071;A;B
1071;A;B
1071;A;B
1071;A;B
1071;A;B
1071;A;B
1071;A;B
1071;A;B
1071;A;B
1071;A;B
1071;A;B
1071;A;B
1071;A;B
1071;A;B
1071;A;B
1071;A;B
1071;A;B
1071;A;B
1071;A;B
1071;A;B
1071;A;B
1071;A;B
1071;A;B
1071;A;B
1071;A;B
1071;A;B
1071;A;B
1071;A;B
1071;A;B
1071;A;B
1071;A;B
1071;A;B
1071;A;B
1071;A;B
1071;A;B
1071;A;B
1071;A;B
1072;B;B
1072;B;B
1072;B;B
1072;B;B
1072;B;B
1072;B;B
1072;B;B
1074;C;C
1074;C;C
1074;C;C
1074;C;C
1074;C;C
1074;C;C
1074;C;C
1074;C;C
1074;C;C
1074;C;C
1074;C;C
1074;C;C
1074;C;C
1074;C;C
1074;C;C
1074;C;C
1074;C;C
1074;C;C
1074;C;C
1074;C;C
1074;C;C
1074;C;C
1074;C;C
1074;C;C
1074;C;C
1074;C;C
1074;C;C
1074;C;C
1074;C;C
1074;C;C
1074;C;C
1074;C;C
1074;C;C
1074;C;C
1074;C;C
1074;C;C
1074;C;C
1074;B;B
1074;B;B
1074;B;B
1074;B;B
1074;B;B
1074;B;B
1074;B;B
1074;B;B
1074;B;B
1074;B;B
1074;B;B
1074;C;C
1074;C;C
1074;C;C
1074;C;C
1074;B;B
1074;B;B
1074;B;B
1074;B;B
1074;C;C
1074;B;B
1074;B;B
1074;B;B
1074;B;B
1074;B;B
1074;C;C
1074;C;C
1074;C;C
1074;C;C
1074;B;B
1074;B;B
1074;B;B
1074;B;B
1074;B;B
1074;C;C
1074;B;B
1074;C;C
1074;C;C
1074;B;B
1074;B;B
1074;B;B
1074;B;B
1074;B;B
1074;B;B
1074;C;C
1074;C;C
1074;D;D
1074;C;C
1074;D;D
1074;C;C
1074;D;D
1074;C;C
1074;D;D
1074;C;C
1074;C;C
1074;C;C
1074;D;D
1074;B;B
1074;C;C
1074;B;B
1074;C;C
1074;B;B
1074;C;C
1074;B;B
1074;C;C
1074;B;B
1074;C;C
1074;B;B
1074;B;B
1074;D;D
1075;D;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;D;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;D;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;D;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;D;C
1075;E;C
1075;E;C
1075;E;C
1075;D;C
1075;D;C
1075;D;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;D;C
1075;D;C
1075;D;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;D;C
1075;D;C
1075;D;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;D;C
1075;D;C
1075;D;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;D;C
1075;D;C
1075;D;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;F;C
1075;F;C
1075;F;C
1075;F;C
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;F;D
1075;F;D
1075;F;D
1075;F;D
1075;F;D
1075;E;C
1075;E;C
1075;E;C
1075;E;C
1075;F;D
1075;F;D
1075;F;D
1075;F;D
1075;F;D
1075;F;D
1075;F;D
1075;F;D
1075;F;D
1075;F;D
1075;F;D
1075;F;D
1075;F;D
1075;F;D
1075;F;D
1075;F;D
1075;F;D
1075;F;D
1075;F;D
1075;F;D
1075;F;D
1075;F;D
1075;E;C
"1076,112523,Foyer d'urgence,"""",PLA D'Insertion,TSO,Foyer,,Non,,,,,793.66,1";;
"1076,112524,Foyer jeunes trav,"""",PLA D'Insertion,TSO,Foyer,,Non,,,,,793.66,1";;
1077;C;C
1077;C;C
1077;C;C
1077;C;C
1077;C;C
1077;C;C
1077;C;C
1077;C;C
1077;C;C
1077;C;C
1077;C;C
1077;C;C
1077;C;C
1077;C;C
1077;C;C
1077;C;C
1077;C;C
1077;C;C
1077;C;C
1077;C;C
1077;C;C
1077;C;C
1077;C;C
1077;C;C
1077;C;C
1077;C;C
1077;C;C
1077;C;C
1077;C;C
1077;C;C
1078;A;A
1078;A;A
1078;A;A
1078;A;A
1078;A;A
